3	118.49176	40.60829	宽城
3	117.7601	41.94368	围场
2	116.857461	38.310582	沧州
3	116.86643	38.31438	新华
3	116.85706	38.31352	运河
3	116.87817	38.29361	沧县
3	116.80316	38.58345	青县
3	116.53668	37.8857	东光
3	117.49758	38.13958	海兴
3	117.23092	38.05647	盐山
3	115.82971	38.42272	肃宁
3	116.70224	38.04109	南皮
3	116.3847	37.62546	吴桥
3	116.12695	38.19228	献县
3	117.10412	38.05338	孟村
3	116.57824	38.08359	泊头
3	116.1033	38.71124	任丘
3	117.33883	38.3706	黄骅
3	116.0993	38.44549	河间
2	116.713873	39.529244	廊坊
3	116.70308	39.52057	安次
3	116.71069	39.52278	广阳
3	116.29916	39.43833	固安
3	116.50091	39.32069	永清
3	117.00634	39.76133	香河
3	116.65353	38.70534	大城
3	116.45846	38.87325	文安
3	116.98916	39.88649	大厂
3	116.39154	39.12569	霸州
3	117.07229	39.98358	三河
2	115.665993	37.735097	衡水
3	115.67529	37.73499	桃城
3	115.72576	37.51027	枣强
3	115.88748	37.80181	武邑
3	115.98226	38.04138	武强
3	115.72558	38.23529	饶阳
3	115.51876	38.23388	安平
3	115.97076	37.34773	故城
3	116.26904	37.6926	景县
3	116.14431	37.86881	阜城
3	115.57934	37.55082	冀州
3	115.55993	38.00109	深州
2	112.549248	37.857014	太原
3	112.56878	37.73565	小店
3	112.56338	37.86326	迎泽
3	112.56237	37.88429	杏花岭
3	112.48709	37.94193	尖草坪
3	112.51553	37.85923	万柏林
3	112.47985	37.72479	晋源
3	112.35888	37.60758	清徐
3	112.67861	38.05989	阳曲
3	111.79473	38.06689	娄烦
3	112.16918	37.90983	古交
2	113.295259	40.09031	大同
3	113.298	40.07566	城区
3	113.1772	40.03685	矿区
3	113.14947	40.00539	南郊
3	113.13504	40.25618	新荣
3	113.75012	40.36256	阳高
3	114.0931	40.42299	天镇
3	114.28204	39.76082	广灵
3	114.23672	39.44043	灵丘
3	113.69552	39.69962	浑源
3	112.70266	40.01336	左云
3	113.61212	40.04012	大同
2	113.583285	37.861188	阳泉
3	113.60069	37.8474	城区
3	113.55677	37.86895	矿区
3	113.58539	37.94139	郊区
3	113.65789	37.78601	平定
3	113.41235	38.08579	盂县
2	113.113556	36.191112	长治
3	113.12308	36.20351	城区
3	113.12653	36.19918	郊区
3	113.04791	36.04722	长治
3	113.05157	36.53527	襄垣
3	112.89196	36.31579	屯留
3	113.43603	36.20005	平顺
3	113.38766	36.50301	黎城
3	113.207	36.11301	壶关
3	112.87731	36.12125	长子
3	112.86343	36.83687	武乡
3	112.69863	36.75628	沁县
3	112.33758	36.50008	沁源
3	113.22888	36.33414	潞城
2	112.851274	35.497553	晋城
3	112.85319	35.50175	城区
3	112.1871	35.69102	沁水
3	112.41485	35.48614	阳城
3	113.2806	35.77532	陵川
3	112.83947	35.50789	泽州
3	112.92288	35.79705	高平
2	112.433387	39.331261	朔州
3	112.43189	39.31982	朔城
3	112.28833	39.51155	平鲁
3	112.81662	39.52697	山阴
3	113.19052	39.55279	应县
3	112.46902	39.99011	右玉
3	113.10009	39.82806	怀仁
2	112.736465	37.696495	晋中
3	112.70788	37.6978	榆次
3	112.97558	37.0721	榆社
3	113.37918	37.08235	左权
3	113.56988	37.32963	和顺
3	113.70517	37.61863	昔阳
3	113.17495	37.88899	寿阳
3	112.55246	37.42161	太谷
3	112.33358	37.3579	祁县
3	112.17553	37.1892	平遥
3	111.7774	36.84814	灵石
3	111.91824	37.02771	介休
2	111.003957	35.022778	运城
3	110.99827	35.0151	盐湖
3	110.77432	35.14455	临猗
3	110.83657	35.41556	万荣
3	111.22265	35.35553	闻喜
3	110.97924	35.59993	稷山
3	111.22509	35.61566	新绛
3	111.56668	35.49096	绛县
3	111.67166	35.29923	垣曲
3	111.21966	35.14121	夏县
3	111.21704	34.83772	平陆
3	110.69455	34.69384	芮城
3	110.44537	34.86556	永济
3	110.7116	35.59478	河津
2	112.733538	38.41769	忻州
3	112.74603	38.40414	忻府
3	112.95733	38.47387	定襄
3	113.25256	38.72774	五台
3	112.95913	39.06717	代县
3	113.26303	39.18886	繁峙
3	112.30423	39.00211	宁武
3	111.94158	38.3602	静乐
3	112.20541	39.09	神池
3	111.8489	38.90757	五寨
3	111.57388	38.70452	岢岚
3	111.13821	39.38439	河曲
3	111.08656	39.02248	保德
3	111.50863	39.43609	偏关
3	112.70584	38.73181	原平
2	111.517973	36.08415	临汾
3	111.5787	36.08298	尧都
3	111.47525	35.64119	曲沃
3	111.7181	35.73881	翼城
3	111.44204	35.87711	襄汾
3	111.67501	36.25425	洪洞
3	111.92041	36.26688	古县
3	112.24981	36.14803	安泽
3	111.84744	35.96854	浮山
3	110.68148	36.09873	吉县
3	110.84652	35.97072	乡宁
3	110.75216	36.46624	大宁
3	110.93881	36.69258	隰县
3	110.63168	36.7584	永和
3	111.09674	36.41243	蒲县
3	111.56811	36.65063	汾西
3	111.37207	35.61903	侯马
3	111.755	36.5638	霍州
2	111.134335	37.524366	吕梁
3	111.15059	37.5177	离石
3	112.02829	37.43841	文水
3	112.1585	37.5512	交城
3	111.12692	38.46321	兴县
3	110.99282	37.95271	临县
3	110.88922	37.42932	柳林
3	110.8352	36.99731	石楼
3	111.67627	38.27874	岚县
3	111.24011	37.88979	方山
3	111.1795	37.35715	中阳
3	111.18103	36.98213	交口
3	111.77362	37.14414	孝义
3	111.7882	37.26605	汾阳
2	111.670801	40.818311	呼和浩特
3	111.66554	40.85828	新城
3	111.62402	40.80827	回民
3	111.67456	40.75227	玉泉
3	111.70224	40.79207	赛罕
3	111.14898	40.72229	土默特左旗
3	111.19101	40.27492	托克托
3	111.82205	40.37892	和林格尔
3	111.68316	39.9097	清水河
3	111.45785	41.09289	武川
2	109.840405	40.658168	包头
3	110.0462	40.58237	东河
3	109.83862	40.64175	昆都仑
3	109.90131	40.64329	青山
3	110.27322	40.67297	石拐
3	109.97367	41.76968	白云鄂博矿区
3	109.96496	40.60554	九原
3	110.52417	40.5688	土默特右旗
3	110.06372	41.01851	固阳
